first_name,last_name,state,salary,tenure,credit_score,age,loan_amount,interest_rate,checking_savings,existing_debt
Rip,Young,NY,$40567.25,5,649,71,$303422.48,3.9,-599.2,$39890.61
Jacynth,O'Geneay,FL,$32816.35,24,578,73,$107493.36,2.6,7630.29,$49181.72
Lizzy,McLarens,LA,$36644.78,13,534,22,$228030.06,3.9,312.99,$66815.49
Angeline,Blight,NY,$56051.97,19,759,68,$367613.33,2.7,2088.93,$9371.17
Alphonse,Dizlie,CA,$55427.25,5,599,18,$351501.67,2.9,3759.93,$28377.35
Hi,Jensen,NC,$32118.31,14,698,45,$57873.13,3.7,-227.72,$62878.81
Kariotta,Pickett,MD,$40795.76,25,403,52,$213471.50,2.8,6923.11,$19189.02
Winnifred,Shorto,DC,$38049.16,20,613,20,$409818.06,2.6,3670.14,$18488.21
Kylynn,Statham,LA,$42716.39,18,539,37,$196715.99,3.1,5032.47,$69059.49
Hephzibah,Robus,TX,$59016.09,23,391,30,$362076.69,2.8,668.5,$43112.45
Ellsworth,Derrington,TX,$54690.36,15,496,31,$177396.35,3.6,1820.07,$51309.29
Giordano,Busain,AZ,$44310.08,22,641,51,$181342.87,2.5,1130.41,$28176.47
Timmie,Sindell,KS,$26732.21,23,622,25,$95920.26,2.7,6314.78,$26855.22
Iosep,Renehan,NY,$47626.49,22,410,74,$96070.91,2.7,4255.09,$70428.75
Clarissa,McDuall,VA,$27428.08,25,836,67,$145460.15,3.4,1759.36,$61116.58
Genovera,Gapper,VA,$59415.07,20,576,27,$104245.75,2.8,1576.21,$67451.26
Iorgo,Locarno,IL,$39689.98,20,723,61,$336288.60,3.4,8079.89,$11005.59
Cele,Juster,TX,$40100.87,23,798,44,$85023.22,3.3,9614.81,$57597.30
Erhard,Murphey,OR,$33268.37,6,507,39,$447271.94,2.9,-624.55,$26622.54
Brice,Billion,CO,$48670.06,29,798,83,$302302.69,3.9,558.15,$72145.71
Jazmin,Colliar,NY,$38915.01,11,415,67,$280048.97,2.6,1282.37,$68967.47
Maggi,Allston,TX,$39454.33,5,426,28,$341022.51,3.6,1722.12,$16421.98
Joice,Rainbird,OH,$28964.10,28,480,54,$368943.12,3.5,1086.19,$13597.66
Prudi,Feldklein,KS,$59930.18,26,800,45,$477406.93,3.7,3457.41,$42717.39
Stewart,Weller,FL,$38461.40,8,674,23,$120499.70,3.5,711.45,$6004.75
Liane,Fittis,WI,$56523.22,29,387,46,$411584.99,3.8,3319.44,$23801.93
Kassandra,Nellis,NY,$58520.04,6,760,49,$264612.56,3.9,8534.62,$50445.73
Emmerich,Lars,TX,$39185.43,4,383,71,$322909.67,3.7,2510.13,$37502.69
Sheena,Power,CA,$53382.48,20,774,24,$78520.25,3.8,6622.6,$21823.26
Jo,Matessian,UT,$27108.47,3,515,69,$62775.46,4.0,8170.05,$27495.76
Dudley,Bucknall,LA,$33580.89,15,629,81,$333421.22,3.8,2851.67,$30850.31
Wiatt,Tinner,WA,$41248.48,18,532,41,$491924.69,4.0,9562.83,$49306.11
Dom,Baldree,PA,$27004.57,19,694,53,$294131.04,2.8,-740.3,$12265.99
Fina,Aulton,WA,$46859.38,27,739,31,$142513.80,3.2,2106.73,$58040.70
Meghan,Douberday,MN,$41605.73,26,711,31,$84242.63,3.5,699.39,$30602.50
Jacquenetta,Grinyakin,CA,$43326.19,21,715,37,$223678.85,2.9,8692.31,$61825.58
Angel,Lassen,LA,$36173.80,22,423,41,$136033.43,2.8,5952.33,$40131.66
Pier,Cowup,TN,$42197.52,9,496,58,$492877.16,3.2,3637.83,$41830.64
Patrizio,Strute,IN,$53099.06,21,652,59,$404606.73,3.1,5573.58,$7597.06
Meredith,Custy,CA,$28153.89,27,485,41,$432951.86,3.1,2824.22,$52363.31
Clem,Stelljes,IL,$47758.12,1,734,61,$30455.62,3.6,4456.14,$14621.68
Fitzgerald,Linwood,VT,$31274.10,17,688,72,$303621.92,3.0,2019.08,$39472.61
Darrin,Spoerl,CA,$59184.51,23,613,42,$323957.85,3.2,7172.33,$70012.09
Merralee,Mighele,IA,$34953.32,7,795,72,$254704.62,4.0,110.35,$72794.14
Vivianna,Pimblett,AL,$51329.64,14,645,62,$365379.64,2.9,8322.23,$737.09
Linell,Colliber,FL,$49368.49,10,572,24,$70101.68,2.6,2283.42,$57603.07
Austen,Theobold,IL,$50469.31,30,422,79,$483946.19,3.0,62.47,$45566.70
Lanny,McKelloch,NY,$30770.00,1,724,75,$71552.71,3.8,3972.23,$51410.74
Eberhard,Sonley,TX,$45352.87,23,733,81,$317502.17,3.0,1940.34,$36171.94
Patsy,Atcock,IA,$48898.45,9,417,53,$23929.16,3.5,9254.17,$22250.14
Swen,Stancer,CA,$56564.07,19,700,65,$398961.15,3.1,7858.03,$36378.06
Ursulina,Payley,OK,$34249.08,8,669,19,$405306.65,2.5,492.96,$41523.74
Raven,Mc Giffin,KY,$58807.26,22,698,43,$308507.40,4.0,35.38,$42946.76
Chaddy,Hewes,DC,$35097.12,24,525,47,$174031.52,2.5,8188.79,$29194.64
Brandie,Lowndes,AL,$42558.99,27,531,28,$446551.67,3.9,4111.63,$1601.48
Gerrard,Focke,DC,$58067.89,30,533,69,$118906.05,2.8,2037.89,$64397.25
Charlotta,McCosh,CA,$27580.93,24,469,64,$155502.14,3.9,-637.94,$65788.43
Ermanno,Jennaroy,TX,$51981.46,25,654,41,$62417.99,2.7,2422.11,$32685.91
Nonah,Mingaye,FL,$28683.03,23,732,50,$32591.95,3.1,9749.15,$23083.93
Wain,Dods,FL,$46400.24,1,534,76,$24083.45,2.5,3779.76,$55627.32
Ripley,Zammitt,WV,$59455.07,29,478,47,$300912.50,3.5,7527.0,$32654.20
Allan,Quadling,AZ,$57702.44,14,439,20,$424347.96,3.8,3735.24,$35128.10
Carree,Goldis,CA,$50008.90,10,723,71,$77486.21,3.1,-352.77,$65968.90
Ayn,Axford,CA,$48593.93,15,615,51,$366486.57,3.8,7143.09,$32366.75
Kristin,Auguste,TX,$58764.50,20,740,38,$114391.76,4.0,7496.97,$40983.96
Kort,Adne,FL,$39701.14,10,677,35,$185174.79,3.4,7794.28,$7133.86
Libbie,Kleehuhler,CA,$58272.32,19,735,58,$28335.95,2.9,9132.41,$56069.82
Georgina,Bridgement,KY,$45888.41,28,642,76,$74110.60,3.3,-326.3,$33827.03
Kerry,Coull,DE,$30303.53,3,835,70,$355202.21,2.6,6971.26,$12256.47
Carrie,Reboulet,TX,$51047.31,13,724,79,$486951.74,3.9,-344.4,$66191.86
Brian,Neiland,WI,$59635.87,19,660,20,$260202.95,3.5,2703.58,$22813.10
Alvis,Layzell,VA,$29405.60,8,587,30,$173478.49,3.7,8739.72,$4588.44
Matthus,Cahillane,IN,$41887.81,5,475,57,$495606.92,2.7,-137.51,$72223.77
Englebert,Ramalho,NY,$33084.03,18,387,56,$431856.03,3.9,5918.7,$14125.68
Angel,Sapsed,SD,$59951.14,22,395,23,$498042.68,3.1,-279.43,$20509.83
Rubie,Punch,NC,$37854.41,8,400,50,$395666.01,3.1,4644.15,$54179.10
Desdemona,Barwis,MD,$51074.74,4,766,71,$497490.61,2.5,3063.95,$38872.09
Tabatha,Beckerleg,TX,$47729.44,28,496,61,$413565.24,3.3,3190.17,$61208.28
Suzette,Wikey,OH,$47861.14,29,561,47,$155912.60,3.6,7034.37,$3323.72
Zed,Blabey,FL,$46968.43,16,713,32,$365710.09,3.2,11.07,$20140.44
Webster,Chaffyn,OH,$26539.70,11,708,44,$140521.43,3.8,7776.44,$27931.04
Tyne,Daines,NC,$36287.04,25,737,64,$470796.24,3.7,2601.39,$37228.80
Elenore,Phythien,FL,$39926.16,19,621,37,$245900.50,2.7,6280.99,$47732.14
Francesco,Neasham,PA,$34653.75,26,746,72,$498512.76,3.9,-17.01,$44705.89
Keslie,Snelson,TX,$29309.06,17,381,63,$50545.25,3.0,8152.9,$64922.04
Joane,Fredi,TX,$31788.85,2,726,80,$432727.50,3.3,6480.19,$73760.81
Sapphire,Bickley,MO,$33139.10,6,741,51,$45880.33,3.7,9252.13,$55929.05
Dolores,Jepps,IN,$31709.30,14,820,63,$393493.30,2.7,7174.68,$44532.39
Aldrich,Robichon,OK,$55747.74,6,703,55,$33632.92,3.7,4525.87,$43175.61
Walther,Dacre,KS,$45706.83,18,485,44,$433630.96,3.6,162.97,$13961.85
Ezequiel,Littlepage,PA,$50483.06,9,664,41,$7639.24,3.7,1037.27,$56056.89
Margarette,Hambric,PA,$36069.58,18,718,45,$18351.96,3.5,4311.15,$29411.75
Alissa,McGaugan,PA,$59548.86,30,844,38,$200601.97,2.7,2465.65,$59997.73
Sybila,John,NY,$45312.87,5,418,31,$446740.30,3.5,661.31,$4265.19
Dareen,Reeman,TX,$31355.74,14,679,26,$147115.09,2.7,7400.65,$71889.28
Jeannie,Burdoun,OH,$33970.02,10,817,57,$222403.22,3.2,8652.49,$42129.63
Lombard,Waliszek,TX,$55592.14,8,411,47,$418808.84,4.0,91.05,$28706.59
Kaleena,Stockney,TX,$55506.84,18,777,52,$307115.42,3.7,2070.92,$35077.67
Page,Grichukhin,CA,$41291.87,7,672,40,$161949.59,3.3,1652.95,$26100.79
Fabio,Pounder,NM,$55332.87,20,458,78,$353128.26,3.8,7807.35,$36561.11
Patricio,Chezelle,TN,$28507.25,16,482,61,$458288.77,2.7,4280.2,$8082.49
Lind,Jimmison,NY,$58687.22,1,607,47,$133704.36,2.7,-432.44,$63515.17
Holmes,Tortoise,NY,$39742.84,13,604,48,$411996.43,3.4,6595.3,$25619.11
Bernard,Lucio,CT,$47051.29,9,784,56,$496764.80,3.7,7267.92,$66979.29
Dionysus,Allwell,TX,$59576.15,30,569,55,$102835.60,3.9,2180.84,$17863.87
Julius,Beevers,NC,$52767.75,5,418,78,$481813.03,3.5,843.52,$44917.94
Cherrita,Barritt,NY,$28076.85,22,700,84,$424884.35,3.1,791.28,$54368.29
Pace,De Gregario,OH,$55221.10,4,670,41,$242627.84,3.8,1537.83,$71943.19
Ernesta,Crowhurst,NY,$44887.21,16,398,42,$474211.91,3.1,1863.92,$31511.55
Janean,Rothschild,OR,$43137.40,6,742,63,$431918.06,3.9,6335.65,$43875.28
Arne,Izzatt,SC,$43013.78,15,780,53,$80038.43,2.9,-374.3,$58573.25
Jemmy,Shivell,TN,$47661.02,10,741,30,$257263.86,3.3,1842.62,$72737.61
Merrick,McGinn,OR,$50684.47,2,366,31,$105582.24,3.9,988.6,$25380.80
Glynis,Firbanks,DC,$33541.45,10,801,79,$434383.84,3.3,9105.14,$16667.12
Codi,Weaben,CA,$48941.95,2,780,50,$415556.48,2.6,-42.06,$45038.36
Georgine,Mulqueeny,FL,$32300.28,19,489,24,$362437.28,3.9,9695.41,$623.34
Jannelle,Shellcross,CA,$36983.03,21,638,41,$21969.00,2.5,4294.88,$16855.35
Chev,Norquay,CA,$32426.62,10,471,22,$246825.15,2.5,5156.44,$16540.10
Benjamin,Kirkam,FL,$47474.69,25,390,21,$440288.19,3.0,752.8,$37827.84
Eli,Cay,NY,$55249.34,13,581,64,$119582.24,3.6,117.89,$25503.07
Danila,Wolfenden,AL,$33631.05,6,414,68,$290268.88,3.4,9581.71,$21832.97
Ellwood,Dickerson,OH,$51663.93,18,513,55,$174783.53,3.9,2392.94,$21366.36
Chickie,Toghill,FL,$31715.97,13,610,54,$332289.47,3.6,1268.87,$48044.12
Marsha,Cockin,GA,$42481.20,2,690,68,$223990.03,2.9,5741.48,$42801.43
Cassey,Chung,NJ,$31146.01,24,362,22,$478365.12,2.5,7456.38,$73445.93
Rik,Edowes,CO,$35383.70,4,727,45,$42402.25,2.6,8570.18,$37254.24
Christy,Akerman,DC,$51773.18,20,369,64,$77560.68,3.5,5811.6,$59891.89
Carolan,Snawden,MI,$35958.83,28,547,57,$14855.76,3.1,5002.63,$64141.53
Alysia,Hucks,NJ,$59432.16,10,741,22,$130516.16,2.5,7681.2,$65061.11
Cristionna,Pennini,IL,$45197.51,13,506,67,$277009.02,3.6,7166.6,$3166.64
Bliss,Kissick,OH,$44032.21,11,674,60,$291552.54,2.5,2221.38,$32551.14
Lind,Bearcock,OR,$48097.14,4,526,78,$400053.91,3.0,7978.02,$22157.66
Odell,Thorald,OH,$42100.33,10,635,48,$99152.13,2.6,1315.69,$57968.55
Christy,Torbard,WI,$53674.82,2,755,49,$492022.71,2.9,3765.47,$6642.02
Rozalie,Ovize,CA,$34936.50,13,626,61,$309299.59,2.6,3316.6,$3660.70
Gabie,Hubbard,WA,$56967.87,23,412,20,$365280.36,3.4,9690.47,$22383.97
Lucia,Kuhlen,OK,$29830.33,10,635,35,$183662.48,2.7,7224.09,$46347.99
Delmar,Rameau,PA,$30457.10,2,550,59,$439102.06,3.2,8027.96,$9767.98
Maure,Mehmet,MD,$30616.16,4,673,35,$477823.67,2.5,2209.6,$8706.75
Robena,Petracchi,KY,$43946.20,14,365,18,$475089.76,3.1,6565.55,$55796.06
Lizzy,Phizakarley,CA,$34534.26,30,378,31,$264370.62,2.7,6253.29,$37375.04
Lamar,Awton,IN,$56780.57,19,700,25,$5368.57,2.6,5313.25,$27227.58
Donielle,Kerbler,LA,$53577.40,20,745,69,$114864.25,3.6,70.29,$48742.29
Trever,Steabler,CA,$59208.97,28,539,63,$96469.22,3.3,6299.4,$37403.57
Maddie,Albers,PA,$27063.99,28,536,24,$2884.46,3.6,4212.52,$4870.59
Christoforo,Bruinsma,OH,$36040.35,18,473,49,$351169.16,3.9,1902.99,$45537.13
Gonzalo,Grinsted,NY,$30587.89,22,573,82,$180924.53,3.4,2757.48,$783.37
Loydie,Nertney,FL,$50771.53,20,713,57,$462269.33,3.4,-34.8,$72525.41
Avril,Thing,IL,$37578.76,4,621,21,$121044.23,2.9,3348.82,$73181.94
Arley,Burkill,CA,$44654.46,3,531,31,$393205.54,3.9,-924.42,$74200.89
Tedi,Elphick,MI,$37097.08,24,696,37,$79314.35,3.0,1472.64,$49842.45
Ervin,Archbold,OH,$53779.97,17,787,22,$59130.21,3.8,9556.0,$64958.46
Onofredo,Mealiffe,FL,$50446.02,13,575,40,$445735.10,3.5,8481.77,$48140.03
Alwyn,Valde,SC,$38827.51,22,512,25,$134803.58,4.0,4263.18,$63656.21
Tadd,Wigginton,PA,$55866.06,13,610,84,$126078.94,2.9,2273.85,$56336.21
Victoria,Lambotin,CA,$49719.59,22,739,28,$171473.65,2.6,2348.57,$19581.34
Marillin,Todhunter,AL,$54737.33,22,835,81,$235304.27,2.9,7899.9,$5263.27
Fania,Gudger,IN,$58933.13,22,590,52,$39234.68,3.1,2635.94,$16951.53
Derron,Porker,PA,$43717.44,28,751,55,$498232.37,3.6,1827.15,$65603.45
Bonnee,Neath,UT,$29522.55,27,633,69,$197255.87,3.5,2066.97,$13611.96
Kerrin,Peattie,TX,$56700.07,14,701,39,$181820.11,3.4,8544.63,$33984.09
Ozzy,Stedall,OK,$32463.96,24,699,37,$98046.19,3.3,3341.21,$52664.98
Genevieve,Howsego,NC,$59732.94,12,468,43,$88439.74,3.5,8679.14,$66508.57
Charmane,Berk,IN,$52961.49,16,415,78,$180490.09,2.9,1476.44,$36391.60
Annabell,Calvie,TX,$53133.36,24,604,43,$194593.91,3.4,6260.44,$69833.22
Berenice,Gollin,SC,$41373.38,10,383,42,$65316.88,2.8,9306.69,$16445.14
Myles,Rhoddie,TX,$28982.47,20,634,41,$36176.51,2.6,7006.4,$24199.43
Merola,Stebles,VA,$54735.55,16,502,37,$75345.62,3.7,6588.05,$40753.69
Austin,Leibold,CA,$52665.58,29,627,61,$209983.69,3.0,9002.42,$73180.04
Yehudit,Redley,NJ,$39692.24,23,397,38,$397318.07,2.6,2977.03,$25867.98
Marrissa,Sprackling,AL,$45203.95,6,637,64,$434745.91,2.8,1370.75,$36933.44
Gerome,Camier,NC,$35467.74,22,833,27,$324112.86,2.6,9733.97,$69115.48
Grace,Pay,VA,$59187.54,8,628,56,$193154.12,3.9,1811.78,$6085.75
Harriette,Pedican,OH,$49953.07,6,786,83,$320568.02,3.7,-89.35,$26644.88
Haley,Winch,TX,$56496.70,23,761,23,$117927.19,3.4,199.02,$18364.59
Loria,Flowerden,CO,$27002.90,21,726,46,$173851.57,3.6,7556.77,$51392.11
Aldo,Jansik,OH,$57336.21,2,400,50,$226994.84,2.8,9712.24,$4052.39
Emile,Commander,MI,$45517.70,14,721,51,$75867.66,3.4,1314.38,$17086.81
Melva,Oliphant,WA,$56648.60,7,823,29,$429820.70,2.9,4011.01,$42509.40
Gaspard,Rankine,FL,$48755.15,5,647,49,$389234.47,3.6,6087.94,$20905.72
Kristan,Furlonge,MO,$37688.76,17,489,85,$350815.92,2.8,910.28,$19946.21
Ogdon,Dealy,CA,$54227.40,15,825,83,$410877.32,2.7,4913.59,$8879.65
Lora,Ewan,MN,$57662.82,27,846,75,$105126.29,2.7,632.8,$4649.46
Karry,Swett,NY,$41418.53,25,385,80,$280120.76,3.8,804.1,$16487.77
Jordain,Schindler,OH,$38934.42,12,439,75,$115071.31,3.3,4779.95,$53817.41
Jaquenetta,Lerway,CA,$36018.14,8,756,43,$144408.67,2.6,3821.06,$66261.87
Brew,Tows,PA,$57693.52,17,644,26,$97052.99,3.9,461.39,$36196.69
Britta,Izsak,SC,$28610.63,13,421,54,$191061.60,3.4,8118.23,$70178.05
Izzy,Casement,CA,$28651.62,29,406,59,$142156.75,3.3,5333.48,$3386.39
Herbert,O' Clovan,TX,$58931.81,5,583,38,$149042.36,3.8,2119.13,$37582.57
Win,Rowland,FL,$39605.20,18,562,77,$215031.26,3.6,-57.89,$47582.40
Marion,Cardall,CA,$55994.59,7,384,67,$26206.62,3.9,-545.76,$12957.45
Jillayne,Kiessel,CA,$40371.01,1,414,29,$440054.31,3.0,9572.26,$21841.76
Willa,Blague,PA,$39598.69,13,812,37,$245629.73,3.7,-212.53,$44083.30
Osgood,Ambrosch,NC,$45734.30,14,577,29,$67894.76,3.4,2518.48,$16415.94
Eulalie,Salmons,LA,$50627.70,6,837,19,$273553.72,2.7,3394.76,$33797.39
Adorne,Canero,FL,$56925.57,12,470,51,$371836.91,3.9,89.21,$26081.27
Nettie,Carruthers,OH,$37708.98,20,493,78,$399647.19,2.5,4346.72,$15439.99
Nevile,Gudge,OH,$30803.16,6,612,24,$92616.30,3.9,7399.1,$22392.78
Gerri,Chillingsworth,PA,$33632.17,12,520,53,$469486.27,3.5,3631.36,$13825.71
Elianora,Verrillo,AR,$55195.72,19,468,69,$439520.08,3.2,2791.11,$59431.37
Helen-elizabeth,Klishin,CA,$41539.02,4,596,69,$315300.44,3.8,4882.69,$35007.71
Marilyn,Beedell,VA,$39095.48,30,817,52,$413565.67,3.1,4628.46,$8366.25
Gilligan,Archbald,MI,$46087.40,16,615,75,$455243.92,4.0,2516.19,$35556.10
Willetta,Huckstepp,TX,$27105.69,19,749,26,$304684.88,3.0,7759.99,$55005.53
Wallie,Gaitskell,PA,$32738.66,2,569,64,$73178.16,2.6,6537.88,$38066.30
Raynell,Bolens,LA,$48548.29,8,613,53,$285654.49,3.9,451.89,$68008.45
Nevins,Edison,MN,$51618.97,3,589,50,$285151.04,3.8,9600.56,$9048.42
Bertie,McAvin,MN,$55064.60,26,777,51,$152760.22,3.5,8689.87,$45940.91
Molly,Towson,OH,$51430.97,25,741,81,$390638.41,2.9,245.98,$69369.54
Loleta,Pavek,NY,$37425.59,9,704,36,$343196.13,3.3,3370.55,$1582.56
King,Kedie,OH,$48417.55,17,438,40,$121652.54,3.5,6696.08,$14297.06
Jobey,Adolf,MO,$49754.20,26,722,48,$48307.18,3.1,6334.09,$74317.55
Michail,Lukas,TX,$59181.29,5,666,39,$336124.94,3.8,7556.03,$2367.45
Ario,Rebanks,WV,$50052.83,27,635,53,$464112.83,3.7,-390.17,$56543.90
Naomi,Oakwood,NC,$42327.95,8,660,44,$77654.96,3.2,397.74,$20554.77
Carlin,Weatherby,TX,$30560.67,7,803,21,$488941.29,3.5,3362.02,$39384.54
Gloria,Pelerin,ID,$32304.35,1,814,46,$460446.36,2.8,-407.48,$2360.73
Fletcher,Cay,TX,$30874.78,27,361,74,$345441.22,3.9,8989.97,$19625.85
Hilary,Currin,TX,$54721.83,29,773,71,$56640.14,2.6,6281.27,$39348.62
Towny,Matyas,CA,$43633.60,9,376,73,$270287.72,3.2,-622.09,$3403.08
Alexandros,Folger,TX,$39598.18,20,837,26,$305078.65,3.0,4552.63,$30469.91
Daphna,Mathon,DC,$43551.43,29,633,22,$260539.68,2.9,9125.03,$65529.38
Paxon,Cumberbatch,SC,$29282.20,6,527,32,$277939.58,3.8,-251.83,$49815.41
Gianni,Brabham,FL,$39092.62,1,486,64,$185438.36,3.4,1611.64,$27499.35
Rosalyn,Kalisz,VA,$42763.50,3,418,60,$411264.43,3.0,13.06,$33378.50
Tyrone,Chateau,TX,$59426.14,16,405,61,$258935.42,3.6,7799.83,$15055.02
Ebenezer,Dan,MA,$48597.77,14,368,51,$20498.33,2.6,3536.38,$72828.51
Erika,Kiefer,IN,$52097.25,15,542,31,$375708.46,3.5,4925.75,$17781.92
Dino,Croker,TX,$43858.50,25,680,38,$491031.77,2.7,3937.1,$65921.00
Stoddard,Monard,MA,$58563.55,18,746,78,$404315.92,3.3,6583.94,$63599.30
Eileen,Mengo,MN,$31714.28,13,749,33,$68366.45,2.8,9117.86,$65302.54
Perren,McJerrow,CO,$54155.28,19,513,33,$278382.97,2.8,624.95,$63095.45
Brennan,Alekseicik,NC,$35570.30,3,793,73,$89837.82,3.3,4482.34,$70877.79
Isabel,Lawton,NY,$30078.64,19,574,33,$82764.12,3.2,6526.68,$33341.43
Lark,Hauxwell,CA,$34266.98,4,455,19,$92911.66,3.6,439.99,$68410.87
Gianni,Fitzroy,TX,$56453.10,5,576,80,$360073.06,3.1,1573.66,$24887.66
Meryl,Fahey,OH,$54408.76,15,665,84,$129556.74,3.6,-656.62,$65313.54
Zarla,Abelov,MI,$48306.45,11,427,36,$159714.20,4.0,3313.35,$8314.46
Annalise,Fearon,OR,$31955.57,19,651,28,$29745.70,2.7,-366.07,$34565.87
Reggi,Tomankowski,CA,$44295.66,16,829,61,$488757.64,3.2,1883.13,$7885.26
Nicolai,Marzellano,OR,$59458.29,24,467,81,$314465.51,3.4,3514.75,$60822.32
Ynez,Theunissen,DC,$43305.55,9,502,27,$35848.84,2.6,5383.0,$67443.01
Skipper,Leeves,OK,$31507.20,19,376,36,$449673.47,3.8,4670.8,$34722.31
Pablo,Olivi,CA,$37657.98,1,424,70,$133222.29,3.5,712.16,$66482.66
Timoteo,Faulds,TX,$28263.52,17,600,44,$484923.56,3.2,8983.95,$59106.68
Kati,Jeremaes,FL,$47913.38,24,633,34,$494334.70,4.0,5468.13,$49015.26
Hyacinth,Facey,GA,$51430.80,25,503,42,$443019.95,3.7,8107.28,$74474.68
Gilburt,Weston,DC,$52235.05,10,844,33,$397262.82,3.1,8301.53,$5216.86
Les,Woosnam,PA,$28962.21,30,740,19,$226585.21,3.5,6600.06,$21273.41
Dollie,Barson,FL,$29971.47,27,478,78,$278121.91,3.7,4270.6,$70287.68
Dunc,Frantz,FL,$38104.29,14,651,45,$327888.55,2.9,1328.63,$56670.10
Xymenes,Forbes,FL,$43790.77,13,787,19,$472975.52,2.5,9972.29,$55079.36
Farra,Ivakhno,WI,$41651.01,25,714,81,$125253.78,2.7,818.55,$55476.91
Indira,Antognozzii,NY,$59901.60,14,670,21,$202337.31,3.5,4115.01,$74377.68
Jacques,Bangs,TX,$36016.80,10,551,32,$280546.20,2.7,7010.27,$72175.48
Nappy,Scapelhorn,NY,$47803.28,21,453,77,$127623.05,3.0,7119.83,$49311.96
Dalis,Armsden,CA,$51920.98,7,578,39,$455560.17,2.9,1722.06,$5913.95
Bettine,Dobbins,CA,$30797.89,5,754,63,$169670.11,3.8,2334.28,$18629.46
Bard,Taynton,VA,$34043.76,27,685,42,$120703.84,2.8,8360.68,$2107.08
Myca,Cossor,TN,$54073.62,13,643,41,$189113.70,3.4,2860.5,$42372.74
Burty,Kinker,NY,$31568.39,22,529,84,$70920.46,3.8,-308.3,$51037.67
Angeli,Mangham,TX,$48674.46,15,748,63,$406650.41,3.1,8384.47,$28062.94
Jennifer,Potkins,CA,$57754.82,24,467,50,$118700.16,3.5,258.15,$51210.20
Gillie,Seawell,AR,$38249.12,12,501,78,$383924.97,3.5,-659.26,$13454.50
Fey,Rishworth,OH,$33386.35,15,558,48,$198619.44,2.9,1969.54,$37516.53
Willy,Pozzi,MI,$44094.98,14,475,29,$206817.87,3.5,3755.45,$24656.40
Hogan,Challicum,MN,$47598.72,9,827,28,$355330.00,3.3,1581.07,$49733.56
Conan,Furby,AZ,$48627.60,17,560,38,$298657.14,3.1,1641.79,$8588.95
Etan,Juste,CA,$50658.96,24,509,61,$449739.64,2.9,-595.51,$29951.58
Devonne,Alldis,OR,$50090.66,27,722,48,$432053.84,2.5,7672.76,$6258.95
Kevon,Wynes,VA,$37145.50,29,516,46,$270897.86,2.9,3116.92,$63228.03
Linet,Goodright,GA,$54116.38,3,559,20,$214392.96,2.9,-212.45,$46212.89
Barrie,Woolsey,FL,$28462.63,19,455,37,$426562.14,3.2,1105.89,$40594.60
Cinderella,Whatling,TX,$59386.48,16,418,53,$83738.49,3.6,6622.38,$63156.37
Edd,Hamshere,MN,$57529.29,14,429,21,$464515.17,3.1,4157.14,$10716.71
Brandyn,Juggins,TX,$39725.67,30,778,58,$173512.07,3.8,6781.4,$7960.79
Troy,Sewall,DC,$36896.61,1,472,50,$264059.53,3.8,9209.73,$20739.51
Crissie,Camerana,WA,$26876.03,2,350,20,$338979.32,2.8,2697.91,$52220.55
Marlon,Leadley,OH,$41925.77,4,754,45,$267465.81,3.3,1985.57,$48891.51
Onofredo,Gyse,AL,$51665.74,23,514,34,$70614.90,2.9,3186.74,$18413.97
Hillie,Latour,DC,$42201.52,24,801,83,$278484.79,3.6,-152.61,$46712.40
Davy,Reinhard,OR,$33780.05,3,527,78,$344030.75,3.7,2505.19,$50744.97
Jacky,Gecke,AZ,$52044.74,21,837,19,$272735.66,3.9,8541.0,$69590.82
Mina,MacCole,TX,$34662.34,20,546,83,$366579.68,3.3,532.77,$70829.35
Joelie,Wodeland,FL,$49486.29,24,672,65,$327148.42,3.8,8075.26,$66356.65
Cosmo,Longthorne,DC,$54893.97,18,389,22,$362089.39,3.9,2154.07,$66327.85
Martica,Maggi,TX,$35833.45,15,536,55,$347585.13,4.0,8311.64,$19658.22
Mack,Dulwich,CA,$44179.78,1,769,29,$455925.04,2.8,4234.51,$21041.01
Cyril,Wandrach,TX,$38775.98,4,733,49,$281505.54,3.8,6287.23,$18168.77
Carter,Bayldon,GA,$46176.78,12,773,30,$448316.38,2.9,-84.73,$4711.24
Zebulen,Belvin,OH,$58400.58,24,442,65,$31189.06,3.9,7114.64,$69050.74
Zuzana,Perelli,CO,$31497.43,15,771,73,$280279.03,3.7,2771.98,$52619.63
Adriano,Cristoforo,IN,$28590.75,27,384,38,$92468.47,3.6,772.09,$28499.91
Janel,Sandever,MD,$41668.69,26,601,44,$244449.41,3.9,4690.44,$497.48
Catriona,Sissot,NV,$36089.43,9,384,32,$297296.39,4.0,7830.98,$2531.96
Audrye,Petroulis,CO,$50473.36,16,511,22,$66571.34,3.0,4357.68,$67202.14
Cortie,Abberley,FL,$30668.75,23,627,85,$268513.81,3.0,8771.76,$66971.93
Algernon,Cicchitello,RI,$57805.49,1,497,41,$343396.89,2.8,5323.77,$71763.44
Emili,Shropsheir,VA,$53658.57,16,499,32,$131605.59,2.9,957.22,$43171.87
Elwin,Shorrock,MI,$32613.43,21,792,64,$112689.08,3.8,1152.9,$52663.61
Atalanta,Woolgar,TX,$42088.24,28,776,81,$82762.92,3.1,232.6,$5391.94
